Sentence_id,Text,class_label,y
17429,"There are some other things that have been said here -- back, and you said that I might be able to dredge them up.",No,0
29378,"And when I go around, despite the tax cut, the thing -- the things that business as in people like the most is the fact that I'm cutting regulation.",No,0
17552,"That's why my proposal protects everybody from $25,000 a year or less against any tax increases, and treats those $70,000 and under in a way that is more beneficial than the way the President proposes with a sales tax or a flat tax.",No,0
1033,"It was a - a tremendous surge of patriotism, that ""I want to make a sacrifice for my country.""",No,0
16625,"But the efficiency of it, the simplicity of it, the uh ability of people to understand their own government and control it was a - was a uh - substantial benefit derived from complete reorganization.",No,0
11077,And I can tell you right now that Senator Obama would have brought our troops home in defeat.,No,0
23317,We ought to be shutting those down.,No,0
4359,And we can't do what Senator Obama wants to do.,No,0
10626,"I have advocated and taken on the special interests, whether they be the big money people by reaching across the aisle and working with Senator Feingold on campaign finance reform, whether it being a variety of other issues, working with Senator Lieberman on trying to address climate change.",No,0
10595,"Well, look, I understand your frustration and your cynicism, because while you've been carrying out your responsibilities -- most of the people here, you've got a family budget.",No,0
24457,"So with all the talk about family values, I know about family values -- I wouldn't be here without them.",No,0
2685,And we face -- this deficit could crush the future generations.,No,0
22799,I talked to all of them to find out how serious they were about really holding Saddam Hussein accountable.,No,0
28052,"Actually, Mr. Vice President, it's not true.",No,0
33490,"She has no idea whether it's Russia, China, or anybody else.",No,0
23444,Less regulations if we want jobs here; legal reform if we want jobs here; and we've got to keep taxes low.,No,0
12933,"Because he will not withdraw, because he's committed to these islands, because we've been unable to persuade him to withdraw, we are in a very difficult position.",No,0
24197,Then get off to a flying start in '93 to execute these plans.,No,0
14315,So we're making dramatic progress.,No,0
7151,"We'd put money into the hands of people who work hard, who obey the rules, who play for the American dream.",No,0
15981,"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",No,0
15404,"Well, my last word is again to say this: We were talking about this very simple amendment and women's rights.",No,0
24573,"I grew up in the segregated South, thankfully raised by a grandfather with almost no formal education but with a heart of gold who taught me early that all people were equal in the eyes of God.",No,0
16765,They would not have materialized for about nine to eighteen months.,No,0
23419,"I want to fully fund education, No Child Left Behind, special-needs education.",No,0
5661,I would eliminate the tariff on imported sugarcane-based ethanol from Brazil.,No,0
8681,"I believe that inflation today is caused by government simply spending more than government takes in, at the same time that government has imposed upon business and industry, from the shopkeeper on the corner to the biggest industrial plant in America, countless harassing regulations and punitive taxes that have reduced productivity at the same time they have increased the cost of production.",No,0
12610,We look to Europe uh - to Asia because the struggle is in the underdeveloped world.,No,0
19688,So the appropriate thing strategically to do was to reduce his ability to threaten his neighbors.,No,0
26586,If you vote one way you will have an expansion of family leave.,No,0
17448,"With me, abortion is not a problem of religion, it's a problem of the Constitution.",No,0
